# Top IPs from data gathered in last 24 hours only,2023-03-17
Number,IP address,Rating
85,162.142.125.88,0.0018754567091666
86,162.142.125.83,0.001875034920349
87,162.142.125.85,0.0018650800626279
88,162.142.125.82,0.0018632545931593
89,162.142.125.95,0.0018625821792584
90,162.142.125.92,0.0018619361128697
91,162.142.125.89,0.0018597483358286
92,162.142.125.81,0.0018573898084558
93,162.142.125.80,0.001857027573596
94,162.142.125.87,0.0018538865791436
95,162.142.125.91,0.001851363520457
96,162.142.125.86,0.0018499398726466
97,162.142.125.94,0.0018487546520795
98,89.248.165.154,0.001848659231223
99,162.142.125.90,0.0018440883524579
100,162.142.125.84,0.001837340293406
101,162.142.125.93,0.0018354224829031
102,85.116.106.94,0.0018128455525014
103,43.130.11.228,0.0017851787466398
104,170.106.115.15,0.0017801586375425
105,43.130.10.173,0.0017755774903244
106,170.106.173.40,0.0017624037525098
107,170.106.176.49,0.0017560893604554
108,170.106.115.39,0.0017517196438321
109,170.106.174.246,0.0017409803648614
110,185.156.73.91,0.0017369774168082
111,193.105.134.95,0.0017363748103975
112,170.106.115.253,0.0017314662872173
113,61.177.173.39,0.0017272425505296
114,61.177.172.114,0.0017119279078231
115,172.104.138.223,0.001711741622518
116,142.250.27.188,0.0016845492647129
117,77.81.76.79,0.0016746448486297
118,71.6.135.131,0.0016647349947871
119,79.124.62.62,0.0016591682225505
120,147.91.111.243,0.001650690278604
121,61.177.172.108,0.0016354019129698
122,62.112.11.68,0.0016335534120027
123,185.142.239.16,0.0016291308533134
124,170.106.115.151,0.0016125990983743
125,170.106.115.55,0.0016116041423734
126,162.243.146.37,0.0016080208041747
127,194.88.106.146,0.0016037939894937
128,139.162.190.203,0.0016035067301848
129,185.142.236.38,0.0015796898098446
130,176.9.110.8,0.0015497353955523
131,46.135.18.122,0.0015485036132313
132,185.142.236.34,0.0015473908641693
133,178.63.103.76,0.001534091703725
134,195.113.235.99,0.0015338006505081
135,139.99.234.42,0.0015316339369517
136,162.243.128.25,0.0015216260415985
137,89.39.105.84,0.0015119528049376
138,95.216.54.131,0.0015090792757444
139,185.165.190.34,0.0015065783484826
140,162.62.191.231,0.0014888477954175
141,43.129.36.145,0.0014652115613822
142,43.129.39.176,0.0014646525741742
143,94.102.49.193,0.0014644849297342
144,43.129.35.207,0.0014635823710099
145,113.160.198.2,0.0014618488379466
146,43.129.40.155,0.0014585705882854
147,89.248.165.134,0.0014571282554222
148,43.131.66.209,0.0014505005556313
149,162.62.33.200,0.0014483790732556
150,43.129.33.99,0.0014333456475958
151,78.31.67.221,0.0014329533177348
152,92.63.197.71,0.0013895377797083
153,80.94.92.57,0.0013883155287786
154,43.131.68.225,0.001385772527596
155,185.142.236.35,0.0013707681137479
156,162.142.125.128,0.0013692323152429
157,61.177.173.50,0.0013669160616445
158,61.177.173.51,0.0013643936163014
159,95.216.60.75,0.0013640997365924
160,162.62.191.220,0.001332004309881
161,61.177.173.52,0.0013030932668768
162,61.177.172.19,0.0012911193352384
163,89.248.165.14,0.0012795125508761
164,61.177.173.21,0.0012650030271806
165,61.177.173.35,0.0012629129778529
166,61.177.173.46,0.0012601799748351
167,80.82.77.144,0.0012572564086038
168,5.9.13.126,0.0012526700269746
169,185.165.190.17,0.0012519721403003
170,80.246.81.192,0.0012434703574504
171,61.177.172.98,0.0012271225661311
172,43.131.91.178,0.00122485550003
173,179.190.99.242,0.0012204333784427
174,61.177.172.104,0.0012087939428707
175,43.131.94.145,0.0012052154371391
176,200.75.2.138,0.0011975369433153
177,103.242.168.62,0.0011817508049094
178,49.88.112.72,0.0011810990161886
179,61.177.173.47,0.001177948983153
180,45.134.144.95,0.0011473104268247
181,193.142.146.214,0.0011471817954786
182,61.177.172.90,0.0011393491635004
183,103.114.104.69,0.0011296128288789
184,61.177.173.26,0.001128308950953
185,176.111.174.98,0.001120539377771
186,212.70.149.14,0.0011082643192341
187,61.177.173.49,0.0011009736265344
188,162.142.125.250,0.001098212324544
189,162.142.125.254,0.0010949538320699
190,162.142.125.252,0.0010928568176006
191,162.142.125.246,0.0010927720546703
192,162.142.125.249,0.0010918010401367
193,162.142.125.245,0.0010867208011391
194,162.142.125.244,0.00108627152218
195,162.142.125.243,0.0010851484917887
196,162.142.125.248,0.0010840812261181
197,162.142.125.253,0.0010828244395202
198,162.142.125.251,0.0010806368415351
199,167.94.138.80,0.0010785478109665
200,162.142.125.247,0.0010777483370837
201,124.220.27.168,0.0010486617674164
202,92.63.197.110,0.001041565358024
203,10.5.0.47,0.0010366238588892
204,61.177.172.124,0.0010307340421267
205,61.177.173.48,0.0010294497954486
206,93.190.139.208,0.0010262823018929
207,61.177.173.53,0.0010184139740814
208,167.94.145.29,0.0010084030901597
209,80.66.77.236,0.0010039157764022
210,167.94.145.20,0.0010022249193644
211,167.94.145.16,0.0010016573809716
212,167.94.145.21,0.0010016377133692
213,167.94.145.23,0.0009984355092184
214,5.234.255.152,0.0009982627138927
215,167.94.146.16,0.0009980065488773
216,167.94.145.31,0.0009977649295864
217,167.94.146.30,0.0009971996617855
218,167.94.145.28,0.0009970120030409
219,167.94.145.22,0.0009967489953596
220,154.89.5.94,0.0009966020662152
221,167.94.146.24,0.0009964972457334
222,167.94.145.25,0.0009961861796739
223,167.94.146.28,0.0009961114368797
224,167.94.145.27,0.0009960608462064
225,167.94.146.21,0.0009958917559541
226,167.94.145.24,0.0009953911691244
227,167.94.145.26,0.0009950910142591
228,167.94.146.25,0.0009934569959482
229,167.94.146.23,0.0009927924398799
230,167.94.146.19,0.0009927387143637
231,167.94.138.64,0.0009919690917374
232,167.94.146.17,0.0009913672098578
233,167.94.145.18,0.0009911433567911
234,167.94.145.19,0.0009910261456507
235,45.141.84.10,0.0009908604588927
236,43.130.57.239,0.0009902101579236
237,167.94.145.17,0.0009898524625068
238,167.94.146.27,0.0009893699834705
239,167.94.145.30,0.0009880152067277
240,167.94.146.29,0.0009875192662591
241,167.94.146.20,0.0009870389104912
242,167.94.146.22,0.0009862066080967
243,167.94.146.31,0.0009851041270634
244,167.94.146.18,0.0009837779702634
245,167.94.146.26,0.0009810728620226
246,45.148.10.241,0.0009772658466918
247,71.6.147.254,0.0009725543631078
248,195.144.21.56,0.0009721757584157
249,31.220.3.140,0.0009613884123865
250,198.144.159.110,0.0009566579815629
251,64.246.161.26,0.0009329108475873
252,103.252.88.88,0.0009277835865654
253,162.142.125.160,0.0009248460827031
254,162.142.125.237,0.0009234102723694
255,162.142.125.228,0.0009229440834007
256,162.142.125.234,0.0009227122624819
257,45.134.144.119,0.0009192153873026
258,162.142.125.239,0.0009145054239891
259,162.142.125.232,0.000913855899719
260,162.142.125.242,0.0009120926393949
261,162.142.125.240,0.0009111575777582
262,162.142.125.230,0.0009093921430622
263,162.142.125.236,0.0009092039885202
264,162.142.125.238,0.0009086008525075
265,162.142.125.241,0.0009084700136606
266,162.142.125.235,0.0009077889748247
267,162.142.125.233,0.0009070194297456
268,162.142.125.231,0.0009067155868162
269,198.144.159.22,0.000906277524663
270,167.248.133.162,0.0009054861228195
271,162.142.125.227,0.0009054337392423
272,167.248.133.174,0.0009045822037564
273,167.248.133.171,0.0009030097921533
274,167.248.133.172,0.0009014780761599
275,167.248.133.166,0.0009011440779159
276,162.142.125.229,0.0009009657243783
277,167.248.133.161,0.0009008389284803
278,167.248.133.164,0.000900407139466
279,167.248.133.167,0.0008999350053413
280,147.203.255.20,0.0008997863795055
281,167.248.133.175,0.0008988555349882
282,167.248.133.163,0.00089433001547
283,167.248.133.173,0.0008933335963616
284,167.248.133.168,0.0008925480639342
285,167.248.133.170,0.0008914834920307
286,167.248.133.165,0.0008905931987958
287,167.248.133.160,0.0008904012422897
288,154.89.5.68,0.0008903470227458
289,61.177.173.36,0.0008887950040778
290,66.240.236.119,0.0008864741768457
291,167.248.133.169,0.0008856877402289
292,61.177.173.37,0.0008698425133623
293,89.248.165.53,0.0008548741604307
294,167.94.138.147,0.0008362987455801
295,167.94.138.159,0.0008344507315594
296,167.94.138.155,0.0008323934030898
297,167.94.138.148,0.0008309668104438
298,167.94.138.146,0.0008308479433114
299,167.94.138.156,0.0008307494101041
300,167.94.138.151,0.0008301177283704
301,167.94.138.158,0.0008290003969536
302,167.94.138.149,0.0008288218071924
303,167.94.138.152,0.0008286233562964
304,167.94.138.150,0.0008266806446546
305,167.94.138.153,0.0008266315762229
306,167.94.138.144,0.0008252378336412
307,167.94.138.157,0.0008249113245187
308,167.94.138.154,0.0008233661829656
309,167.248.133.159,0.0008233653981414
310,167.248.133.158,0.0008207647911499
311,167.248.133.149,0.0008182050601424
312,71.6.165.200,0.0008177676423397
313,167.248.133.145,0.0008162590324304
314,167.94.138.145,0.0008142397275006
315,167.248.133.146,0.0008140038241432
316,167.248.133.157,0.0008139222572742
317,167.248.133.147,0.0008117220858803
318,167.248.133.156,0.0008102413385688
319,167.248.133.148,0.0008094185940477
320,167.248.133.150,0.0008091177342225
321,167.248.133.155,0.0008090920732151
322,167.94.138.99,0.0008088274807979
323,167.94.138.96,0.0008084992944508
324,167.248.133.152,0.0008080651523906
325,101.68.211.3,0.0008077078104319
326,167.248.133.154,0.0008072139078086
327,167.248.133.144,0.0008069230496866
328,167.248.133.151,0.0008067040487179
329,167.94.138.105,0.0008037474807092
330,167.248.133.153,0.0008037065307644
331,167.94.138.97,0.0008032679735861
332,167.94.138.106,0.0008029666304323
333,167.248.133.139,0.0008027639300526
334,167.248.133.135,0.0008027306636627
335,167.94.138.101,0.0008015077025475
336,167.94.138.109,0.0008010421270157
337,46.135.25.83,0.0008008460939521
338,167.248.133.132,0.0007996520243813
339,184.105.247.252,0.0007994738200449
340,167.94.138.104,0.0007993992946445
341,167.248.133.141,0.0007985715747417
342,167.94.138.103,0.0007985098704932
343,167.94.138.111,0.0007977300751497
344,167.94.138.110,0.00079663209499
345,167.248.133.137,0.0007966059326909
346,167.94.138.100,0.0007961285655211
347,167.94.138.107,0.0007955388802291
348,167.94.138.98,0.0007940786418262
349,167.248.133.134,0.0007938112236235
350,167.248.133.128,0.0007937162322985
351,167.248.133.142,0.0007933118940789
352,167.248.133.138,0.0007930949942347
353,167.248.133.131,0.0007929884643862
354,167.248.133.130,0.0007924683479158
355,167.248.133.140,0.000791398961334
356,167.248.133.129,0.0007911262684432
357,195.133.20.241,0.000790432059495
358,167.94.138.108,0.0007895206843483
359,167.248.133.133,0.0007889471843714
360,167.248.133.143,0.0007880092463966
361,167.94.138.102,0.0007878894970014
362,167.248.133.136,0.0007864622067915
363,45.143.200.50,0.0007845751380002
364,80.66.83.55,0.0007781187675686
365,79.124.62.110,0.000777570555504
366,162.142.125.135,0.00077649708483
367,162.142.125.137,0.0007764066784072
368,66.240.192.138,0.0007749805240734
369,162.142.125.140,0.0007741129133508
370,162.142.125.130,0.0007730096387343
371,162.142.125.142,0.0007727161455375
372,218.75.31.110,0.0007722663862735
373,162.142.125.138,0.000772043762078
374,162.142.125.136,0.0007702812805562
375,162.142.125.134,0.0007700528331184
376,162.142.125.143,0.0007692285502207
377,162.142.125.129,0.0007691452148604
378,71.6.146.186,0.0007674619755553
379,162.142.125.141,0.0007652504084138
380,162.142.125.139,0.0007648368581781
381,178.79.139.171,0.0007643977556452
382,167.94.138.129,0.0007640333241341
383,162.142.125.131,0.0007639042695061
384,162.142.125.132,0.0007608524062748
385,162.142.125.133,0.0007603455351951
386,128.9.63.139,0.0007571041642932
387,167.94.138.138,0.0007562779513778
388,167.94.138.130,0.000756181770938
389,195.169.125.251,0.0007548591875047
390,167.94.138.132,0.0007543375133279
391,167.94.138.135,0.0007540638721175
392,60.191.125.35,0.0007536407928374
393,15.204.158.44,0.0007528917460279
394,128.9.29.131,0.0007508139962927
395,167.94.138.143,0.0007486418560713
396,167.94.138.136,0.0007483594284111
397,167.94.138.140,0.0007482381532156
398,167.94.138.142,0.0007479896552012
399,167.94.138.137,0.0007479434689556
400,167.94.138.131,0.000747328819307
401,167.94.138.134,0.0007466430041851
402,167.94.138.128,0.000746615212569
403,167.94.138.139,0.0007462045599583
404,167.94.138.141,0.0007453177536105
405,185.196.220.81,0.0007430775029041
406,185.142.236.36,0.0007429922045248
407,167.94.138.133,0.0007417764310441
408,45.143.200.106,0.00073713107528
409,195.251.255.69,0.0007270025006122
410,89.248.167.131,0.0007260170678996
411,151.106.42.64,0.0007227789111865
412,45.148.10.81,0.0007111413460006
413,129.82.138.44,0.0007099530033738
414,172.104.238.162,0.0007071635818742
415,94.102.61.28,0.0007058957188092
416,5.39.61.92,0.0007036093312164
417,193.142.146.35,0.0007029118270882
418,151.106.40.96,0.0006991549525317
419,147.78.47.18,0.0006938417243289
420,151.106.42.66,0.0006934183521775
421,89.248.163.207,0.0006930654399816
422,89.248.172.16,0.0006882197497397
423,71.6.146.185,0.0006835164942418
424,172.105.77.209,0.0006796048056236
425,190.2.144.45,0.0006717022025277
426,185.81.68.102,0.0006709964522956
427,71.6.158.166,0.0006555266112328
428,5.188.210.245,0.0006459626625764
429,101.224.202.221,0.0006456251047552
430,202.169.53.11,0.0006405428817631
431,147.235.153.18,0.000637009056292
432,172.104.242.173,0.0006306603298353
433,46.135.74.100,0.0006227066386821
434,94.102.61.34,0.0006222555540855
435,162.243.137.10,0.0006212252914197
436,62.112.11.8,0.000618732734998
437,193.37.255.114,0.0006126994688487
438,179.43.177.242,0.0006117941999084
439,36.95.24.201,0.0006104673115332
440,205.185.116.53,0.0006101362653733
441,185.7.214.243,0.0006087229732451
442,164.132.207.52,0.0006061322811415
443,145.239.154.85,0.0006051749680663
444,36.67.154.13,0.0006051557350749
445,211.21.227.133,0.0006050644357524
446,45.61.187.156,0.0005987892305431
447,14.99.14.158,0.0005958885805666
448,103.133.109.97,0.0005913080545667
449,167.71.234.134,0.0005906147879517
450,89.248.165.97,0.0005842501637789
451,41.210.186.144,0.0005821947192777
452,212.70.149.38,0.0005813950906146
453,94.102.61.3,0.0005743130937346
454,186.229.28.26,0.0005719624624916
455,184.105.247.254,0.0005664465931302
456,104.156.155.36,0.0005654333777498
457,49.88.112.118,0.0005613136700738
458,200.119.210.154,0.0005579501054137
459,104.156.155.10,0.0005553799457614
460,36.112.171.51,0.0005552936452689
461,185.156.73.57,0.0005527490791897
462,92.118.39.82,0.0005492556161232
463,5.9.13.187,0.0005469416718809
464,5.8.10.202,0.0005455023996248
465,91.191.209.190,0.0005378668753054
466,94.102.61.40,0.0005365777241624
467,94.102.61.4,0.0005345092594914
468,74.84.96.66,0.0005304887568266
469,5.188.210.227,0.0005299811502941
470,46.135.82.25,0.0005231874985171
471,185.156.73.154,0.0005145951613395
472,156.146.57.50,0.0005138699136446
473,111.7.96.133,0.0005136703319467
474,212.102.40.218,0.0005136576649796
475,139.99.234.43,0.0005136014128172
476,111.7.96.132,0.0005133463222174
477,94.102.61.42,0.0005088726158223
478,183.136.225.5,0.000507251563474
479,184.105.247.238,0.0005052837403828
480,216.218.206.69,0.0005052395676076
481,219.148.91.79,0.0005030194688998
482,184.105.247.247,0.0005015205582578
483,89.248.165.109,0.0005012442729395
484,92.63.197.157,0.0005000693065127
485,94.102.61.39,0.0004991387477913
486,147.161.64.172,0.0004986997637334
487,45.141.84.126,0.0004981501299678
488,108.137.144.96,0.0004976311834204
489,118.123.105.85,0.000497135069988
490,103.205.13.11,0.0004968857794399
491,89.248.163.144,0.0004959186072815
492,162.243.149.22,0.0004877686711154
493,118.70.148.100,0.000483098475609
494,111.7.96.135,0.0004821073888393
495,151.106.39.18,0.0004794129091795
496,120.28.163.48,0.0004757717338022
497,111.7.96.134,0.0004734612342961
498,94.102.61.41,0.0004734212997434
499,94.102.61.2,0.0004716726831863
500,197.255.224.193,0.0004713550256812
501,203.114.65.51,0.0004696231402428
502,63.141.234.82,0.0004683783322555
503,23.227.146.106,0.0004681741690556
504,49.143.32.6,0.0004641127076981
505,147.91.111.84,0.0004606974299692
506,107.170.254.22,0.0004603006888669
507,167.179.4.30,0.00045778743679
508,94.102.61.38,0.0004563245927426
509,218.92.0.211,0.0004527364596658
510,222.168.30.19,0.0004525046401642
511,185.134.173.158,0.0004510998092825
512,109.237.98.226,0.00044955293841
513,94.102.49.190,0.0004490514870116
514,94.102.61.47,0.0004447586606262
515,94.102.61.5,0.0004436588362228
516,126.78.103.57,0.0004434881302902
517,87.227.99.204,0.0004431033543012
518,182.74.68.34,0.0004426063035864
519,108.137.157.203,0.0004410052157429
520,117.247.105.239,0.0004403102480079
521,218.92.0.208,0.000434737515471
522,193.3.53.10,0.0004341134319387
523,46.17.102.30,0.0004338698923412
524,193.3.53.5,0.0004322608417222
525,193.3.53.6,0.0004321904066344
526,193.3.53.8,0.0004304430081293
527,193.3.53.11,0.0004303964529336
528,45.93.16.71,0.0004295704686729
529,193.3.53.9,0.0004295320125691
530,108.137.166.108,0.0004290756378999
531,193.3.53.7,0.0004289582999896
532,193.3.53.4,0.0004276962445636
533,193.3.53.3,0.0004271685457484
534,94.102.61.32,0.0004215298079714
535,109.74.204.123,0.0004213354181284
536,212.83.144.11,0.0004211819948343
537,151.106.39.136,0.000421136696789
538,45.153.33.192,0.0004191964122073
539,66.150.164.180,0.0004191674612611
540,94.102.61.44,0.0004188921499968
541,154.27.69.99,0.0004187695383071
542,167.94.145.59,0.0004179041484144
543,61.177.172.13,0.0004174490581179
544,94.102.61.6,0.0004173586728354
545,167.94.146.58,0.0004155682314712
546,109.237.97.180,0.0004135803355621
547,167.94.146.60,0.0004121699737321
548,117.20.17.131,0.000408993416796
549,78.108.177.52,0.0004084384646487
550,147.91.111.148,0.0004060466494005
551,192.241.237.11,0.0004050500198977
552,88.214.26.53,0.000403994065818
553,147.27.29.4,0.000403117599592
554,167.94.146.59,0.0004028932326511
555,85.88.178.206,0.000402687069332
556,94.102.61.37,0.0004020754238921
557,31.220.1.83,0.0004017016990962
558,167.94.145.57,0.0004006815904365
559,103.207.39.148,0.0003990044201898
560,116.110.118.208,0.0003989805048102
561,103.151.125.180,0.0003986162849939
562,200.46.57.50,0.0003982791734501
563,145.239.154.84,0.0003981660772005
564,94.102.61.30,0.0003979679078619
565,167.94.145.60,0.0003967444066015
566,200.91.234.45,0.0003960543557663
567,147.78.47.250,0.0003956871358652
568,54.229.177.243,0.0003954680108148
569,65.49.20.68,0.0003950965073377
570,45.184.68.137,0.0003946323017846
571,185.48.188.131,0.0003941458065102
572,184.105.247.196,0.0003938907207266
573,192.241.216.26,0.0003932813054793
574,209.150.147.186,0.0003921692370013
575,143.244.58.247,0.0003896886314977
576,185.102.139.60,0.0003855781098751
577,94.102.61.29,0.0003842212803113
578,5.188.206.18,0.0003827901003936
579,197.232.7.52,0.0003827230135507
580,65.49.20.66,0.000382220979079
581,46.174.191.28,0.0003802948726893
582,94.102.61.27,0.0003786854063727
583,46.135.20.162,0.0003770055229363
584,94.102.61.45,0.000375120926343
585,89.248.165.209,0.0003747784523322
586,193.142.146.101,0.0003740140809537
587,94.102.61.49,0.0003712928633358
588,191.31.105.111,0.0003697483740719
589,14.166.132.82,0.0003694355323743
590,185.181.102.18,0.0003690005303384
591,89.248.163.186,0.0003676026940437
592,221.213.129.46,0.0003661406242415
593,52.36.120.230,0.0003657826585163
594,163.47.36.34,0.0003642898021215
595,151.106.40.151,0.000363004321372
596,167.94.145.58,0.0003616236227698
597,79.106.245.17,0.0003606579579365
598,80.82.64.146,0.000360561503707
599,184.105.247.195,0.0003588473314008
600,94.102.61.53,0.0003570685201695
601,185.189.12.102,0.0003557919074403
602,185.180.143.15,0.0003535248709287
603,65.49.20.69,0.0003512530486677
604,151.106.38.229,0.0003511704235796
605,103.230.107.236,0.0003510288037032
606,45.138.16.158,0.000350533762376
607,88.214.25.16,0.0003496418447799
608,184.105.247.235,0.0003473096374564
609,137.226.113.10,0.0003468448975799
610,147.91.111.205,0.0003467811971083
611,27.64.172.18,0.0003443177308803
612,35.178.201.171,0.0003436804910137
613,194.165.16.73,0.0003429758105585
614,135.148.148.247,0.0003426784656807
615,184.105.247.251,0.0003415680394731
616,213.226.123.38,0.0003413610166938
617,41.41.117.85,0.0003410925002106
618,185.180.143.145,0.000340736739438
619,147.91.111.100,0.0003402977884742
620,188.163.24.79,0.0003398562634337
621,184.105.247.244,0.0003389999422979
622,178.62.81.147,0.0003389143095027
623,113.160.67.238,0.0003385493218026
624,74.82.47.5,0.0003364990749713
625,107.170.244.23,0.000335345618288
626,212.42.118.51,0.0003350584409472
627,65.49.20.67,0.0003346978186372
628,151.106.39.7,0.0003344163970731
629,49.88.112.73,0.0003342417755843
630,74.82.47.3,0.000333024379748
631,106.107.249.67,0.0003324883752975
632,171.235.164.32,0.0003320661790543
633,185.7.214.242,0.0003319434905598
634,45.134.144.211,0.000330785446012
635,185.104.251.132,0.0003304840970519
636,129.250.206.86,0.0003297852923017
637,103.145.13.26,0.0003289931603057
638,184.105.139.68,0.000328823807791
639,185.7.214.244,0.0003288081407502
640,103.73.224.77,0.0003284370567479
641,147.235.215.174,0.0003281629779299
642,34.244.149.30,0.0003281259671109
643,185.104.251.130,0.0003279677869188
644,190.202.74.158,0.0003253219860441
645,147.91.111.140,0.0003236162239922
646,185.180.143.143,0.0003227825320874
647,185.180.143.147,0.0003218900235402
648,103.133.107.205,0.0003216178805212
649,184.105.139.69,0.0003209468204132
650,52.212.28.99,0.0003208610635392
651,185.180.143.146,0.0003176686917847
652,185.200.118.46,0.0003173044935263
653,78.108.177.54,0.0003169717809985
654,45.55.65.92,0.0003166878771394
655,45.227.254.55,0.0003136899916465
656,185.180.143.13,0.0003125048126803
657,74.82.47.4,0.0003118376290449
658,167.94.146.57,0.0003102769630114
659,46.174.191.32,0.000310111291718
660,194.165.16.10,0.0003087071857132
661,196.189.185.241,0.0003082986476289
662,193.118.53.194,0.0003068633011053
663,216.218.206.68,0.0003067293839473
664,103.59.212.147,0.0003064577193489
665,184.105.139.67,0.0003063576305983
666,89.248.165.105,0.0003059368112399
667,195.230.103.250,0.0003053429023122
668,176.111.174.128,0.0003052002283483
669,195.230.103.246,0.0003049538029895
670,159.203.165.156,0.0003045300228464
671,141.105.67.7,0.0003042223809892
672,200.87.27.59,0.0003041258795213
673,195.230.103.249,0.0003040443689528
674,195.230.103.243,0.0003038413660094
675,82.102.173.93,0.0003037900708354
676,195.3.147.52,0.0003037463999834
677,78.108.177.51,0.0003028643726324
678,195.230.103.248,0.0003027900728717
679,195.230.103.244,0.0003026447714615
680,195.230.103.245,0.0003021446761892
681,195.230.103.247,0.0003015375550287
682,195.230.103.242,0.0003010813370813
683,45.143.203.5,0.0003007594876691
684,95.156.72.83,0.0003004224564685
685,27.81.92.118,0.0003002271016398
686,222.252.15.214,0.0003000328830348
687,216.218.206.66,0.0002999742124592
688,46.174.191.29,0.0002989993539734
689,180.119.211.43,0.0002987464498554
690,123.185.56.122,0.00029857948088
691,94.102.61.54,0.0002984248681203
692,149.18.73.14,0.0002981007510304
693,61.177.173.3,0.0002980148711944
694,193.118.55.170,0.0002964474695631
695,186.74.169.162,0.0002963556754037
696,185.189.182.234,0.0002959073037219
697,74.82.47.2,0.0002956989747752
698,178.134.203.171,0.0002948252255236
699,45.130.53.18,0.0002946090643616
700,193.118.53.210,0.0002932041975482
701,184.105.247.194,0.0002928108906706
702,147.234.26.10,0.0002919786435819
703,89.39.104.123,0.0002919460333069
704,185.180.143.142,0.0002916504066373
705,51.81.48.48,0.0002910508354704
706,185.180.143.148,0.0002910020336559
707,184.105.139.70,0.0002892522196561
708,3.9.180.95,0.0002867126365865
709,167.94.146.75,0.0002856488551622
710,124.160.96.249,0.0002849955897146
711,201.217.59.26,0.0002847182609663
712,145.239.154.82,0.0002843989466724
713,151.106.38.211,0.0002836614490334
714,185.180.143.12,0.0002835558786261
715,103.176.186.158,0.0002829973244918
716,95.111.255.175,0.0002825439182688
717,167.94.146.71,0.0002823694038764
718,167.94.146.78,0.0002817364677823
719,41.229.61.2,0.0002812832971012
720,167.94.146.65,0.000281267872282
721,167.94.146.64,0.0002808909713414
722,111.7.96.139,0.0002808363727516
723,52.73.169.169,0.0002805696930412
724,185.198.56.73,0.0002802912298834
725,122.160.87.195,0.0002797659000486
726,37.44.238.97,0.0002793513932106
727,167.94.146.70,0.0002781976990026
728,41.160.25.212,0.0002781506930157
729,167.94.146.77,0.0002777403261467
730,3.10.223.73,0.0002776687546602
731,167.94.146.79,0.0002773007446663
732,59.55.149.146,0.0002771724704797
733,167.94.146.74,0.0002768821209841
734,35.178.93.207,0.0002757112315076
735,23.248.175.240,0.0002754601919426
